Order_ID,Customer_Name,City,Region,Category,Product,Quantity,Unit_Price,Total_Sales,Profit,Payment_Method,Order_Date
ORD03651,Christopher Stephens,New Traceyton,North,Furniture,Bed,1,1251,1251,117.04,Net Banking,2025-03-09
ORD03652,Haley Bautista,Darrenfurt,South,Clothing,Jacket,9,185,1665,142.18,Cash,2025-09-09
ORD03653,Jonathan Gonzalez,Tonyberg,North,Clothing,Jeans,9,2541,22869,2241.87,UPI,2025-09-28
ORD03654,Amanda Lopez,West Jenniferbury,North,Groceries,Bread,8,2060,16480,4471.8,Net Banking,2024-11-30
ORD03655,Christopher Wood,Port Johnny,East,Clothing,Jacket,5,3191,15955,3086.93,UPI,2025-12-07
ORD03656,Cheryl Welch,Phyllisbury,South,Electronics,Phone,2,2592,5184,320.22,Cash,2024-03-31
ORD03657,Ashley Anderson,Chungbury,West,Furniture,Chair,10,2806,28060,3982.02,UPI,2025-10-12
ORD03658,Jessica Robinson,Kellyside,North,Furniture,Sofa,10,3817,38170,2862.43,Net Banking,2025-05-19
ORD03659,Jeffrey Burton,West Scottfort,North,Electronics,Phone,1,2929,2929,447.26,Card,2025-04-07
ORD03660,Mary Williamson,West Emily,West,Electronics,Phone,5,3229,16145,826.68,Card,2024-04-05
ORD03661,Ashley Harvey,Susanfurt,West,Sports,Cricket Bat,9,4938,44442,5785.91,Net Banking,2024-09-01
ORD03662,Christopher Wright,Kevinfurt,West,Sports,Tennis Racket,2,4665,9330,1524.39,Net Banking,2025-02-17
ORD03663,Rebecca Watson,Dennischester,East,Groceries,Rice,1,3276,3276,392.97,Net Banking,2024-11-13
ORD03664,William Martinez,Ramirezborough,South,Furniture,Chair,8,2036,16288,996.04,Card,2024-08-19
ORD03665,Tracy Griffin,Katrinahaven,East,Sports,Gym Gloves,8,2830,22640,6296.23,Card,2025-05-26
ORD03666,Jerry Callahan,New Robert,North,Electronics,Laptop,5,4546,22730,2732.75,Card,2025-06-30
ORD03667,Julie Griffin,Ginashire,West,Groceries,Milk,2,4535,9070,663.76,UPI,2024-12-18
ORD03668,Michael Reilly,Perryview,East,Clothing,Jacket,3,4062,12186,766.09,Card,2025-08-31
ORD03669,Nicole Travis,Williamsberg,West,Groceries,Eggs,2,961,1922,147.75,Net Banking,2025-05-10
ORD03670,Mrs. Eileen Gordon MD,South Spencer,West,Clothing,Shoes,6,2475,14850,3243.28,Card,2024-12-25
ORD03671,Douglas Garza,West Elizabethborough,South,Groceries,Milk,9,4730,42570,10538.72,Net Banking,2024-06-04
ORD03672,Jesse Wagner,Hartmantown,North,Sports,Cricket Bat,5,4252,21260,2858.69,Cash,2025-11-27
ORD03673,Shelly Cox MD,Collinberg,West,Sports,Football,10,4257,42570,4872.36,Card,2025-12-02
ORD03674,Sherry Pham,West Joseph,South,Groceries,Rice,7,3204,22428,5178.43,Net Banking,2025-09-03
ORD03675,Amanda Ramos MD,North Joshua,West,Electronics,Phone,9,1183,10647,3011.74,UPI,2025-07-15
ORD03676,Michael Gomez,South Tylershire,West,Sports,Gym Gloves,8,3837,30696,4903.94,UPI,2025-01-18
ORD03677,Brandon Eaton,Lisaport,South,Furniture,Bed,3,3182,9546,1009.06,Net Banking,2025-04-24
ORD03678,Jennifer Wade,Smithbury,North,Electronics,Laptop,1,3686,3686,883.99,Cash,2025-01-01
ORD03679,Harry Parker,Liside,West,Sports,Gym Gloves,3,1635,4905,1055.42,Cash,2024-02-03
ORD03680,Michael Scott,Port Saraside,North,Clothing,Jeans,3,1999,5997,588.59,Cash,2024-09-04
ORD03681,Bridget Walker,South Andrew,North,Furniture,Table,5,2393,11965,1732.19,Net Banking,2025-02-14
ORD03682,Michael Burke,Sanchezport,South,Sports,Tennis Racket,4,118,472,70.66,Cash,2024-12-18
ORD03683,William Franco,Kimberlyland,East,Clothing,Shoes,9,3309,29781,3894.75,UPI,2024-05-23
ORD03684,Timothy Vargas,Rachelchester,North,Furniture,Sofa,4,4051,16204,3708.3,Net Banking,2024-02-19
ORD03685,Derek Brown,West Richard,West,Clothing,Jacket,9,4652,41868,5613.78,Card,2025-06-28
ORD03686,Cheryl Hoffman,South Nicholas,North,Furniture,Chair,2,4840,9680,2012.84,Card,2025-06-16
ORD03687,Mark Bishop,Terrihaven,North,Furniture,Sofa,6,2647,15882,4385.47,Card,2025-06-26
ORD03688,Daniel Chandler,Garychester,East,Furniture,Bed,7,2579,18053,5283.31,UPI,2025-01-08
ORD03689,Elizabeth Gonzalez,New Joshua,West,Groceries,Eggs,9,4442,39978,8370.81,UPI,2025-04-02
ORD03690,Tracy Davis,Lake Aaronport,North,Furniture,Chair,4,4934,19736,5678.81,Cash,2024-06-21
ORD03691,Phillip Rodriguez,New Jacob,West,Electronics,Headphones,1,862,862,177.02,Net Banking,2024-11-29
ORD03692,Dakota Miranda,Whitefurt,South,Furniture,Table,9,3966,35694,6834.15,Net Banking,2025-05-10
ORD03693,Jasmin Carpenter MD,North Justinborough,East,Furniture,Chair,5,1390,6950,1747.17,Net Banking,2025-08-04
ORD03694,Evan Smith,East Angelamouth,North,Furniture,Chair,8,4830,38640,5721.64,Net Banking,2024-11-03
ORD03695,Andre Mills,Jacksontown,North,Electronics,Phone,4,1597,6388,1184.82,Net Banking,2025-06-02
ORD03696,Christopher Heath,Rodneyburgh,West,Electronics,Laptop,6,743,4458,1004.82,Card,2024-07-02
ORD03697,Jessica Ross,South Sarah,North,Clothing,T-Shirt,3,273,819,71.08,UPI,2024-06-12
ORD03698,Robert Maddox,Dannyfurt,West,Groceries,Bread,5,3102,15510,4447.94,Card,2024-03-09
ORD03699,Amy Butler,North Amy,North,Sports,Gym Gloves,10,1226,12260,2631.45,UPI,2025-12-13
ORD03700,Jessica Hinton,New Gary,North,Clothing,Shoes,7,1178,8246,2214.97,UPI,2024-11-23
ORD03701,Timothy Young,Port Melissa,South,Clothing,Jeans,7,4778,33446,5412.54,UPI,2024-10-09
ORD03702,Steven Cantu,Newmanton,East,Furniture,Bed,1,4042,4042,742.27,Cash,2024-12-15
ORD03703,Jonathan Dominguez,Lucasborough,South,Furniture,Chair,10,3151,31510,5574.82,Cash,2025-05-20
ORD03704,Amy Martinez,Robertburgh,West,Sports,Cricket Bat,7,4481,31367,7114.18,UPI,2024-01-11
ORD03705,Molly Smith,Port Keith,South,Electronics,Tablet,6,3748,22488,6621.72,Cash,2024-06-06
ORD03706,Jesse Moreno,Abigailton,East,Groceries,Eggs,2,2294,4588,1079.93,UPI,2025-06-28
ORD03707,Lauren Williamson,Turnerburgh,West,Sports,Gym Gloves,1,883,883,124.72,Net Banking,2024-04-19
ORD03708,Casey Lucas,Evanstown,North,Sports,Gym Gloves,3,326,978,199.86,Cash,2024-12-24
ORD03709,David Foster,Johnsonfurt,South,Electronics,Laptop,9,1367,12303,2305.92,Cash,2024-12-27
ORD03710,Jennifer Contreras,Laurenborough,South,Furniture,Table,10,3786,37860,9860.42,Net Banking,2024-10-02
ORD03711,Marcus Davis DDS,Ashleystad,East,Sports,Tennis Racket,9,1423,12807,2540.24,Card,2024-04-15
ORD03712,Kathryn Craig,East Victor,West,Clothing,T-Shirt,2,3617,7234,1885.03,UPI,2025-09-10
ORD03713,Shawn Diaz,Hillville,East,Clothing,Jeans,1,3922,3922,523.83,UPI,2025-04-15
ORD03714,Jesse Larson,Jenniferland,West,Clothing,Jeans,5,4698,23490,5935.35,Cash,2024-08-31
ORD03715,Gwendolyn Jones,Greenfurt,South,Groceries,Milk,6,753,4518,810.0,UPI,2025-07-12
ORD03716,Jesse Clay,Gibbsport,West,Furniture,Sofa,10,3948,39480,9155.58,Net Banking,2024-08-29
ORD03717,Matthew Perkins,New Joseph,South,Groceries,Milk,5,2533,12665,1238.86,Card,2024-11-09
ORD03718,Janice Brown MD,Amyland,East,Clothing,Shoes,9,4158,37422,3412.8,Net Banking,2025-01-20
ORD03719,Miss Elizabeth Harris,Rosarioberg,North,Electronics,Tablet,7,2618,18326,1937.06,Cash,2025-06-14
ORD03720,Margaret Woods,Dunntown,North,Sports,Football,4,2313,9252,2609.29,Card,2025-10-24
ORD03721,Colleen Johnson,Travisville,North,Furniture,Sofa,8,4861,38888,10345.61,UPI,2024-02-21
ORD03722,Christopher Hernandez,South James,West,Sports,Tennis Racket,1,639,639,98.88,Cash,2024-12-28
ORD03723,Ryan Jackson,North David,West,Groceries,Eggs,3,2459,7377,1989.91,Cash,2025-02-19
ORD03724,Melissa Cook,Cassandraton,South,Furniture,Sofa,5,4965,24825,2195.71,Net Banking,2024-02-03
ORD03725,Diamond Everett,East Terry,North,Sports,Cricket Bat,1,4977,4977,1195.07,UPI,2024-10-01
ORD03726,Joshua Moran,West Williamtown,North,Clothing,Jeans,8,2080,16640,1284.33,Net Banking,2025-12-28
ORD03727,Dana Gordon,Michaelmouth,West,Furniture,Table,7,2645,18515,5144.59,Card,2024-09-21
ORD03728,Kevin Walters,Lake Donaldtown,South,Groceries,Rice,1,638,638,115.11,Cash,2024-05-08
ORD03729,Kenneth Johnston,New Alicia,South,Clothing,Jacket,8,2608,20864,1896.45,Card,2025-08-12
ORD03730,Kristina Smith,New Brandiland,East,Sports,Gym Gloves,7,4042,28294,6985.2,Cash,2024-03-25
ORD03731,David Hill,North Taylor,East,Sports,Football,3,1461,4383,691.72,Net Banking,2024-06-16
ORD03732,Johnny Bates,Brandonton,South,Furniture,Bed,6,186,1116,67.71,UPI,2024-07-26
ORD03733,Miguel Alexander,Lambertmouth,West,Sports,Football,1,3641,3641,455.68,UPI,2025-04-09
ORD03734,Molly Riley,South Larry,East,Clothing,Jacket,3,3799,11397,2003.7,Card,2024-09-12
ORD03735,Denise Kim,Port Kristenfurt,West,Clothing,T-Shirt,5,1542,7710,1621.6,Net Banking,2024-05-07
ORD03736,Daniel Pratt,Christopherland,East,Sports,Cricket Bat,1,3646,3646,585.98,Cash,2025-01-07
ORD03737,Sheila Anderson,Matthewshire,North,Sports,Cricket Bat,5,1993,9965,2202.04,Card,2025-02-13
ORD03738,Maria Rivera,Mariaville,East,Clothing,Jeans,10,1600,16000,3964.74,Cash,2025-12-06
ORD03739,Kyle Mcmahon,Williamport,South,Sports,Gym Gloves,9,1922,17298,2310.9,UPI,2024-07-21
ORD03740,Jeremy Cox,West Jamie,South,Furniture,Table,1,4043,4043,437.09,Cash,2024-12-14
ORD03741,Stephen Banks,Vaughnburgh,South,Electronics,Phone,4,3566,14264,1819.47,Card,2024-07-02
ORD03742,Susan Day,Lake Elizabeth,West,Groceries,Bread,1,4769,4769,880.76,Cash,2024-07-14
ORD03743,Jessica Caldwell,New David,West,Electronics,Phone,4,2941,11764,720.02,UPI,2024-03-15
ORD03744,Heather Adkins,North Robertmouth,West,Furniture,Table,3,2775,8325,615.71,UPI,2024-01-30
ORD03745,Eric Walker,South Jasonview,East,Clothing,Jacket,6,4477,26862,7113.05,UPI,2024-02-25
ORD03746,Christopher Adams,New Andreaville,East,Clothing,Jeans,3,2550,7650,2192.31,UPI,2025-02-06
ORD03747,Dwayne Franco,Jillfort,East,Electronics,Phone,6,3149,18894,4987.31,Cash,2024-05-14
ORD03748,Travis Stevenson,Olsenmouth,South,Sports,Football,8,4334,34672,2386.89,Card,2024-04-03
ORD03749,Jessica Brady,Ballardtown,North,Electronics,Tablet,4,2640,10560,2141.67,Net Banking,2024-09-17
ORD03750,Mallory Carr,New Natasha,West,Electronics,Tablet,8,2672,21376,2981.64,Net Banking,2024-05-04
ORD03751,Claire Johnson,Gonzalezmouth,South,Furniture,Table,9,1176,10584,3124.03,UPI,2025-02-23
ORD03752,David Montoya,Roberttown,East,Groceries,Rice,7,1198,8386,2191.63,Net Banking,2024-03-17
ORD03753,Michelle Adams,Port Kaitlyn,West,Furniture,Sofa,3,175,525,140.96,Net Banking,2024-01-01
ORD03754,Autumn Young,New Jenniferhaven,West,Electronics,Tablet,1,2468,2468,218.32,Card,2024-11-17
ORD03755,Juan Gonzalez,Vasquezfurt,South,Groceries,Eggs,8,733,5864,741.9,Net Banking,2025-12-03
ORD03756,Kimberly Collins,East Jamesshire,East,Electronics,Laptop,10,410,4100,317.04,Net Banking,2024-03-21
ORD03757,Gerald Mitchell,West Ann,North,Electronics,Laptop,4,1318,5272,903.61,Cash,2025-06-09
ORD03758,Mark Wells,Kennethborough,North,Electronics,Tablet,7,1038,7266,1064.24,Net Banking,2024-09-05
ORD03759,Jeffrey Clark,New Heather,East,Sports,Gym Gloves,9,2986,26874,1938.93,Net Banking,2025-12-02
ORD03760,Crystal Lewis,South Denise,East,Sports,Football,6,388,2328,501.01,Net Banking,2025-01-25
ORD03761,Justin Bentley,Anthonyfort,North,Sports,Cricket Bat,7,4020,28140,2645.84,Net Banking,2024-02-05
ORD03762,Theodore Guerrero,Weekshaven,North,Furniture,Bed,3,114,342,79.0,Card,2025-07-21
ORD03763,Stacy Burton,Lake Sean,East,Groceries,Milk,4,3852,15408,1582.32,UPI,2025-03-06
ORD03764,Heidi Cobb,North George,West,Groceries,Milk,1,4470,4470,471.52,Card,2025-02-13
ORD03765,Benjamin Lee,Cookmouth,West,Electronics,Tablet,6,2426,14556,2938.73,Net Banking,2024-07-28
ORD03766,Justin Williams,Leechester,West,Electronics,Tablet,7,4038,28266,3274.87,Net Banking,2024-02-06
ORD03767,Barry Riley,East Kimberlyton,East,Sports,Gym Gloves,8,3152,25216,1691.86,Net Banking,2025-07-28
ORD03768,Veronica Jackson,Austinland,East,Electronics,Laptop,7,2593,18151,2515.38,Card,2024-02-16
ORD03769,Mrs. Shelley Spencer DDS,Donovanville,North,Groceries,Milk,5,2139,10695,3010.99,Net Banking,2024-04-01
ORD03770,Ashley Lewis,Lake Jacobstad,East,Furniture,Table,1,365,365,30.54,Net Banking,2025-06-25
ORD03771,Lisa Stevenson,North Paulville,South,Clothing,Jeans,4,3947,15788,3566.14,UPI,2025-05-08
ORD03772,Megan Wagner,Schultzside,North,Furniture,Chair,7,4156,29092,6454.88,Cash,2025-05-07
ORD03773,Andrew Long,Woodston,South,Groceries,Rice,6,2419,14514,2712.33,UPI,2025-11-20
ORD03774,Isaac Wolfe,Port Dustin,East,Electronics,Phone,5,571,2855,241.6,Card,2025-01-18
ORD03775,Gina Lopez,New Edwardville,North,Clothing,T-Shirt,1,2902,2902,359.69,Cash,2024-02-02
ORD03776,Arthur Kemp,South Kyle,West,Sports,Gym Gloves,7,3853,26971,2945.92,Cash,2025-06-06
ORD03777,Jennifer Thomas,Joneschester,East,Clothing,Shoes,2,3309,6618,685.88,Cash,2024-07-26
ORD03778,Emily Johnson,East Nicholas,East,Sports,Cricket Bat,1,325,325,18.68,Cash,2024-03-22
ORD03779,Nancy Davis,Flynnshire,North,Clothing,Jeans,10,2616,26160,5352.74,Net Banking,2024-08-19
ORD03780,Laura Wilson,Lake Erichaven,West,Clothing,T-Shirt,8,4754,38032,7286.87,Card,2025-10-21
ORD03781,Pamela Hall,East Christopher,South,Clothing,Shoes,7,1350,9450,1682.06,Card,2025-05-23
ORD03782,Sarah Lynch,Normamouth,East,Electronics,Headphones,3,1290,3870,519.38,Net Banking,2025-04-08
ORD03783,Devin Webb,New Jason,South,Electronics,Laptop,3,1143,3429,385.6,Card,2024-05-12
ORD03784,Lee Jackson,Port Michaelaland,South,Electronics,Tablet,7,3934,27538,4485.99,Card,2024-04-14
ORD03785,Danny Schultz,South Jason,North,Electronics,Tablet,9,4719,42471,9944.36,Cash,2024-09-25
ORD03786,April Sanders,Tylerberg,North,Sports,Football,6,668,4008,614.04,UPI,2025-03-17
ORD03787,Erica Carroll,Ericchester,East,Furniture,Table,10,1141,11410,1961.94,Card,2025-07-20
ORD03788,Kristen Stevens,Catherinestad,West,Groceries,Rice,10,4661,46610,6777.3,UPI,2024-07-17
ORD03789,Edward Thompson,Gardnerburgh,East,Clothing,Jeans,8,3302,26416,5359.14,Card,2025-07-18
ORD03790,Jessica Sanchez,Sydneymouth,South,Clothing,Jeans,1,1285,1285,115.67,Card,2024-09-22
ORD03791,Ryan Fernandez,Robertshire,South,Sports,Gym Gloves,4,677,2708,300.8,Net Banking,2025-04-17
ORD03792,Linda Khan,Lake Ronald,North,Electronics,Tablet,6,440,2640,281.4,UPI,2024-03-16
ORD03793,Jason Goodman,West Luisville,North,Furniture,Bed,7,4910,34370,8697.1,Cash,2024-09-26
ORD03794,Megan Wilson,Lewishaven,West,Sports,Gym Gloves,1,3239,3239,231.0,UPI,2024-09-27
ORD03795,Philip Rose,North Jefferyborough,South,Sports,Football,2,4852,9704,2436.28,Card,2025-09-22
ORD03796,Dr. Pamela Patterson,Conradborough,South,Groceries,Milk,5,4082,20410,3108.48,Card,2025-07-19
ORD03797,Erin Moses,East Matthew,South,Electronics,Laptop,4,2244,8976,624.94,UPI,2024-04-05
ORD03798,Todd Young,Tinashire,North,Sports,Football,2,4706,9412,1961.2,Card,2024-11-15
ORD03799,Matthew Myers,Monicamouth,North,Electronics,Phone,3,2679,8037,1680.1,Card,2025-03-31
ORD03800,Ashley Montoya,South Ricky,East,Clothing,Shoes,1,4215,4215,591.32,UPI,2024-01-02
ORD03801,Jordan Craig,New Stephanieburgh,West,Groceries,Eggs,2,2524,5048,1086.05,Cash,2025-05-30
ORD03802,Angela Williams,North Joseph,West,Electronics,Laptop,4,956,3824,442.32,Card,2024-12-28
ORD03803,Sharon Downs,Morrisfort,West,Clothing,Shoes,3,1349,4047,665.45,Card,2025-11-08
ORD03804,Cynthia Davis,Lake Sarahbury,East,Electronics,Headphones,5,323,1615,170.58,Card,2025-04-05
ORD03805,Troy Mitchell,Port Thomasshire,South,Sports,Gym Gloves,1,1981,1981,221.34,Net Banking,2024-04-19
ORD03806,Adam Parker,East Thomas,East,Sports,Tennis Racket,2,1622,3244,823.83,UPI,2025-02-18
ORD03807,Mary Wilson,Nathanburgh,East,Electronics,Headphones,1,1936,1936,178.03,Cash,2025-04-06
ORD03808,Frederick Wilson,Vasquezton,South,Electronics,Laptop,6,4105,24630,6930.02,UPI,2025-02-10
ORD03809,Kyle Cole,Kirbyland,East,Electronics,Laptop,1,4473,4473,897.46,Card,2025-10-21
ORD03810,Zachary Carter,Averyhaven,West,Groceries,Rice,3,2738,8214,874.5,Card,2024-02-08
ORD03811,Jessica Morrison,North Jayland,West,Electronics,Laptop,5,3711,18555,2275.74,Net Banking,2025-06-17
ORD03812,Daisy Smith,East Michaelaburgh,East,Sports,Tennis Racket,9,3201,28809,7021.45,Card,2025-10-13
ORD03813,Michael Castro,New Martha,West,Sports,Football,8,199,1592,437.08,UPI,2024-09-09
ORD03814,Brent Chambers,New Natalie,West,Electronics,Laptop,8,3938,31504,1606.14,Net Banking,2024-03-14
ORD03815,Nicole Thomas,South Julie,South,Furniture,Bed,6,4803,28818,7978.65,Cash,2025-09-01
ORD03816,Mary Washington,Cookchester,West,Electronics,Headphones,9,945,8505,660.52,UPI,2024-03-16
ORD03817,Taylor Hooper,Sullivanville,South,Sports,Gym Gloves,1,399,399,47.68,UPI,2024-01-25
ORD03818,Mark Petersen,New Marissa,East,Clothing,Jacket,5,805,4025,1151.97,Net Banking,2024-12-31
ORD03819,Amy Hull,South Mariafort,East,Groceries,Bread,4,2003,8012,867.89,Net Banking,2025-11-08
ORD03820,Patricia Barnett,New Daniel,West,Clothing,Jacket,3,1974,5922,1136.35,UPI,2024-04-21
ORD03821,Melinda Day,Ruizland,East,Furniture,Table,6,2097,12582,3481.66,Cash,2024-02-26
ORD03822,Brittany Brown,East Curtisbury,West,Groceries,Eggs,6,1856,11136,2559.45,Net Banking,2024-04-24
ORD03823,Anna Keller,West Jenniferton,West,Furniture,Chair,8,1873,14984,4351.09,Cash,2024-11-06
ORD03824,Kendra Weaver,Smithville,East,Clothing,Shoes,3,1706,5118,1270.26,Net Banking,2025-07-27
ORD03825,Marie Green,West Megan,West,Clothing,Jeans,10,1356,13560,3612.92,Net Banking,2025-11-05
ORD03826,Hannah Cain,West Brittany,North,Electronics,Tablet,2,2077,4154,491.71,Net Banking,2024-07-24
ORD03827,Mary Higgins,North Albert,East,Sports,Gym Gloves,8,373,2984,470.29,UPI,2025-01-09
ORD03828,Todd Mitchell,North Patrickberg,North,Groceries,Milk,6,3888,23328,4709.49,Net Banking,2024-05-01
ORD03829,Jimmy Kaiser,West Kathleen,South,Furniture,Sofa,1,3321,3321,745.14,Card,2025-08-24
ORD03830,Sydney Morales,Lake Kristen,West,Clothing,Shoes,5,3382,16910,1727.47,UPI,2025-08-29
ORD03831,Dorothy Brown,North Stevenside,South,Electronics,Tablet,6,3054,18324,3142.56,Card,2024-08-24
ORD03832,Teresa Moon,Hamiltonmouth,South,Furniture,Bed,2,4531,9062,2685.9,Card,2025-02-11
ORD03833,Victoria Hamilton,Cynthiaton,South,Clothing,Jeans,10,548,5480,725.1,Net Banking,2025-09-28
ORD03834,Lawrence Frey,Andersonshire,North,Electronics,Laptop,1,757,757,186.18,UPI,2024-04-23
ORD03835,Kayla Miller,New Kevin,West,Clothing,Shoes,2,3501,7002,473.36,Cash,2025-08-22
ORD03836,Jill Martin,Lake Troy,South,Sports,Tennis Racket,5,4312,21560,1519.44,UPI,2024-03-30
ORD03837,Jerry Nichols,Williamborough,West,Electronics,Phone,4,4448,17792,4686.83,UPI,2025-11-12
ORD03838,Ebony Lester,West Elijahland,North,Sports,Gym Gloves,8,1147,9176,909.9,UPI,2024-08-11
ORD03839,Mary Taylor,South Randymouth,South,Clothing,Jacket,9,1122,10098,1751.47,Net Banking,2025-04-22
ORD03840,Daniel Hunter,Laurastad,North,Clothing,Jacket,7,675,4725,951.98,Cash,2024-05-09
ORD03841,David Zimmerman,South Ashley,West,Furniture,Chair,7,1847,12929,3072.75,Card,2025-06-22
ORD03842,Dr. Emma Smith,East Michaelbury,South,Electronics,Headphones,7,617,4319,904.91,UPI,2025-10-04
ORD03843,Elizabeth Smith,Rossborough,West,Furniture,Table,7,2244,15708,3787.89,Cash,2025-12-07
ORD03844,John White MD,Roblesport,West,Groceries,Milk,6,4941,29646,1972.33,Card,2025-04-18
ORD03845,Sheryl Shepherd DDS,South Erin,North,Electronics,Phone,3,1945,5835,1431.84,Cash,2025-11-13
ORD03846,Linda Huerta,Caseyport,West,Furniture,Sofa,3,4471,13413,1170.9,Net Banking,2025-10-12
ORD03847,Jeffrey Simmons,Keithberg,East,Electronics,Phone,7,2069,14483,2393.66,Cash,2024-09-23
ORD03848,Brian Garcia,Codychester,East,Furniture,Sofa,3,3495,10485,2520.62,Card,2024-09-21
ORD03849,Brandon Simmons,Patelstad,North,Furniture,Bed,9,3663,32967,5829.35,Card,2024-04-28
ORD03850,Jessica Martinez,Brianland,North,Furniture,Table,1,3590,3590,410.61,Card,2025-09-11
ORD03851,Robert Valencia,South Amandaland,East,Sports,Gym Gloves,8,797,6376,1659.21,UPI,2024-11-20
ORD03852,Jessica Miller,South William,North,Groceries,Milk,8,4447,35576,6038.22,Cash,2025-09-16
ORD03853,Rachel Palmer,East Christina,West,Clothing,T-Shirt,3,229,687,156.85,Cash,2024-09-29
ORD03854,Erin Snow,New Melissaberg,West,Groceries,Milk,2,3478,6956,658.35,UPI,2025-02-10
ORD03855,Randall May,South Joseph,North,Furniture,Table,4,2754,11016,1951.81,Cash,2024-03-15
ORD03856,Christina Jones,North Elizabeth,West,Sports,Tennis Racket,6,4928,29568,5675.38,Cash,2025-05-16
ORD03857,Monique Ford,Frankfurt,East,Groceries,Milk,10,3040,30400,8943.27,Card,2025-08-15
ORD03858,Richard Harding,South Timothy,North,Electronics,Phone,5,3798,18990,2228.63,UPI,2024-03-28
ORD03859,Michael Davis,Lake Suzanne,West,Groceries,Milk,7,3835,26845,1421.77,Cash,2025-12-28
ORD03860,Matthew Townsend,Port Jesse,East,Clothing,Shoes,8,3631,29048,2208.18,Card,2024-06-13
ORD03861,Ashley Fitzpatrick,Klinemouth,North,Furniture,Table,4,350,1400,348.77,Card,2025-07-10
ORD03862,Lori Williams,Arielfurt,South,Groceries,Milk,1,4262,4262,958.34,Card,2025-08-14
ORD03863,Alexis Burnett,Darinshire,North,Sports,Cricket Bat,9,3920,35280,3732.37,UPI,2024-06-24
ORD03864,Ann Moss,South Markton,West,Groceries,Milk,2,1507,3014,630.44,Card,2024-08-23
ORD03865,Shirley Martin,Kristyville,North,Clothing,Jacket,3,1606,4818,244.12,UPI,2024-05-16
ORD03866,Gerald Hansen,Jamesmouth,West,Sports,Gym Gloves,1,4608,4608,570.16,Card,2025-07-11
ORD03867,Andrew Macias,Hillland,South,Electronics,Headphones,3,4114,12342,2508.73,Net Banking,2025-03-16
ORD03868,Ruth Moss,Pricechester,North,Clothing,T-Shirt,3,2780,8340,1154.01,UPI,2024-04-03
ORD03869,Lisa Schroeder,East Chadview,East,Clothing,T-Shirt,1,4304,4304,338.75,Cash,2024-11-06
ORD03870,Roy Scott,Collinsville,South,Furniture,Bed,3,1803,5409,1203.61,Net Banking,2024-01-14
ORD03871,Steven Davis,Josephtown,South,Electronics,Headphones,3,1156,3468,382.02,Cash,2024-02-09
ORD03872,Lisa Rogers,Lake Adam,East,Electronics,Phone,5,1266,6330,1704.6,Cash,2025-10-17
ORD03873,Kristina Smith,New Andrewberg,South,Groceries,Bread,4,4804,19216,1511.95,UPI,2025-03-21
ORD03874,Colin Gallagher,Cordovaland,West,Sports,Football,7,3347,23429,2466.57,Net Banking,2025-03-08
ORD03875,Kevin Shields,West Christianmouth,East,Sports,Gym Gloves,5,175,875,98.16,Card,2024-01-02
ORD03876,Amanda Porter,Port Maxwell,West,Clothing,Jacket,2,254,508,74.87,Card,2025-03-22
ORD03877,Charles Roberson,Grahamburgh,East,Sports,Gym Gloves,1,350,350,77.51,Card,2024-10-21
ORD03878,Traci Delgado,Dennisfurt,West,Sports,Football,2,2796,5592,1298.56,Net Banking,2024-04-07
ORD03879,Maurice Andrade,Osborneburgh,North,Clothing,Jeans,10,3482,34820,8967.33,Cash,2024-06-23
ORD03880,Christopher Avery,New Anne,West,Clothing,T-Shirt,2,3038,6076,313.02,Net Banking,2024-01-19
ORD03881,Connor Rodriguez,Gibbsfurt,East,Electronics,Phone,2,2802,5604,1452.08,Card,2025-12-26
ORD03882,Richard Lee,New Emmamouth,North,Furniture,Table,3,1190,3570,768.14,Card,2025-07-19
ORD03883,Pamela Delgado,East Robert,East,Sports,Cricket Bat,8,3745,29960,6261.35,Card,2024-08-28
ORD03884,John Taylor,West Ashley,South,Electronics,Tablet,8,3414,27312,2556.11,Card,2024-12-14
ORD03885,Linda Taylor,Bullockberg,East,Electronics,Laptop,2,1048,2096,584.07,Card,2024-06-11
ORD03886,Jon Clark,Colemanton,South,Sports,Gym Gloves,3,3892,11676,1883.69,Net Banking,2025-07-10
ORD03887,Daniel Chapman,Adamville,North,Electronics,Phone,2,3746,7492,892.22,Cash,2025-08-24
ORD03888,Elijah Wilson,Lewistown,North,Electronics,Tablet,6,4471,26826,7316.08,Net Banking,2025-06-03
ORD03889,David Turner,West Stephanie,South,Electronics,Headphones,2,2635,5270,1352.83,Cash,2024-05-14
ORD03890,Derrick Vargas,Petersonfort,North,Clothing,Jacket,5,3085,15425,3070.57,Card,2024-07-04
ORD03891,Laura Wilson,Jeremyport,North,Clothing,Shoes,8,2731,21848,3522.54,UPI,2025-09-05
ORD03892,Jesse Porter,Martintown,East,Furniture,Bed,10,4591,45910,4860.72,Card,2025-12-26
ORD03893,Haley Copeland,East Caseybury,North,Groceries,Eggs,3,3722,11166,2998.21,UPI,2024-11-28
ORD03894,Jack Yates,Robertsonborough,West,Groceries,Rice,9,4769,42921,12649.96,UPI,2024-12-31
ORD03895,Michael Lopez,Rollinsview,South,Electronics,Tablet,3,1587,4761,376.46,Net Banking,2024-07-29
